alert_code,source,area_ha,year,biome,state,city,embargoed_areas,auto,fiscalizations,asvs,actions_final_situation,final_situation
588203,SAD-MATA-ATLANTICA,"1,2983",2022,MATA ATLANTICA,SANTA CATARINA,TIMBO GRANDE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588290,SAD-MATA-ATLANTICA,"2,8369",2022,MATA ATLANTICA,SANTA CATARINA,AGUA DOCE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588333,SAD-MATA-ATLANTICA,"1,3610",2022,MATA ATLANTICA,SANTA CATARINA,CAMPO BELO DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588417,SAD-MATA-ATLANTICA,"7,2017",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588418,SAD-MATA-ATLANTICA,"1,4384",2022,MATA ATLANTICA,SANTA CATARINA,PALMITOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588443,SAD-MATA-ATLANTICA,"3,0107",2022,MATA ATLANTICA,SANTA CATARINA,IRANI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588469,SAD-MATA-ATLANTICA,"1,1963",2022,MATA ATLANTICA,SANTA CATARINA,CAPINZAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588500,SAD-MATA-ATLANTICA,"3,5747",2022,MATA ATLANTICA,SANTA CATARINA,ITAJAI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588548,SAD-MATA-ATLANTICA,"8,5603",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588573,SAD-MATA-ATLANTICA,"7,6269",2022,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588580,SAD-MATA-ATLANTICA,"0,4373",2022,MATA ATLANTICA,SANTA CATARINA,GRAVATAL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588617,SAD-MATA-ATLANTICA,"2,6542",2022,MATA ATLANTICA,SANTA CATARINA,ARABUTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588622,SAD-MATA-ATLANTICA,"12,3140",2022,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588652,SAD-MATA-ATLANTICA,"4,3773",2022,MATA ATLANTICA,SANTA CATARINA,TIMBO GRANDE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588665,SAD-MATA-ATLANTICA,"17,0296",2022,MATA ATLANTICA,SANTA CATARINA,PASSOS MAIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588694,SAD-MATA-ATLANTICA,"8,4427",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588711,SAD-MATA-ATLANTICA,"2,2081",2022,MATA ATLANTICA,SANTA CATARINA,SAO FRANCISCO DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
588725,SAD-MATA-ATLANTICA,"15,7280",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588738,SAD-MATA-ATLANTICA,"2,2745",2022,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588739,SAD-MATA-ATLANTICA,"32,9811",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588789,SAD-MATA-ATLANTICA,"21,1575",2022,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588808,SAD-MATA-ATLANTICA,"1,2151",2022,MATA ATLANTICA,SANTA CATARINA,PONTE SERRADA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588813,SAD-MATA-ATLANTICA,"50,1214",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588824,SAD-MATA-ATLANTICA,"1,2965",2022,MATA ATLANTICA,SANTA CATARINA,ITUPORANGA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588844,SAD-MATA-ATLANTICA,"7,6287",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588853,SAD-MATA-ATLANTICA,"0,4952",2022,MATA ATLANTICA,SANTA CATARINA,PERITIBA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588860,SAD-MATA-ATLANTICA,"0,8242",2022,MATA ATLANTICA,SANTA CATARINA,PERITIBA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588878,SAD-MATA-ATLANTICA,"0,9961",2022,MATA ATLANTICA,SANTA CATARINA,GRAO-PARA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
588920,SAD-MATA-ATLANTICA,"0,3503",2022,MATA ATLANTICA,SANTA CATARINA,CONCORDIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589015,SAD-MATA-ATLANTICA,"1,8380",2022,MATA ATLANTICA,SANTA CATARINA,BRUSQUE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589035,SAD-MATA-ATLANTICA,"0,8126",2022,MATA ATLANTICA,SANTA CATARINA,BOM JESUS DO OESTE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589041,SAD-MATA-ATLANTICA,"32,4278",2022,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589045,SAD-MATA-ATLANTICA,"6,0490",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589046,SAD-MATA-ATLANTICA,"1,5814",2022,MATA ATLANTICA,SANTA CATARINA,SALTINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
589047,SAD-MATA-ATLANTICA,"39,8996",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589093,SAD-MATA-ATLANTICA,"17,8284",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589111,SAD-MATA-ATLANTICA,"54,9622",2022,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589119,SAD-MATA-ATLANTICA,"4,0258",2022,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589178,SAD-MATA-ATLANTICA,"30,3711",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589204,SAD-MATA-ATLANTICA,"3,3093",2022,MATA ATLANTICA,SANTA CATARINA,FRAIBURGO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589205,SAD-MATA-ATLANTICA,"0,7758",2022,MATA ATLANTICA,SANTA CATARINA,SUL BRASIL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589286,SAD-MATA-ATLANTICA,"0,3966",2022,MATA ATLANTICA,SANTA CATARINA,SUL BRASIL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589395,SAD-MATA-ATLANTICA,"1,3106",2022,MATA ATLANTICA,SANTA CATARINA,ORLEANS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589408,SAD-MATA-ATLANTICA,"0,3565",2022,MATA ATLANTICA,SANTA CATARINA,ANITAPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589444,SAD-MATA-ATLANTICA,"0,4803",2022,MATA ATLANTICA,SANTA CATARINA,SAO DOMINGOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589463,SAD-MATA-ATLANTICA,"1,7766",2022,MATA ATLANTICA,SANTA CATARINA,GASPAR,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
589560,SAD-MATA-ATLANTICA,"13,4124",2022,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589561,SAD-MATA-ATLANTICA,"13,6033",2022,MATA ATLANTICA,SANTA CATARINA,SAO CRISTOVAO DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589643,SAD-MATA-ATLANTICA,"1,0393",2022,MATA ATLANTICA,SANTA CATARINA,URUSSANGA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
589683,SAD-MATA-ATLANTICA,"0,8038",2022,MATA ATLANTICA,SANTA CATARINA,PINHALZINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
598740,GLAD,"4,6410",2022,MATA ATLANTICA,SANTA CATARINA,ABDON BATISTA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
598772,GLAD,"4,5717",2022,MATA ATLANTICA,SANTA CATARINA,URUSSANGA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO ESTADUAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
598780,GLAD,"5,2650",2022,MATA ATLANTICA,SANTA CATARINA,JOINVILLE,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
598817,GLAD,"7,8923",2022,MATA ATLANTICA,SANTA CATARINA,CURITIBANOS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
598837,GLAD,"3,9903",2022,MATA ATLANTICA,SANTA CATARINA,CORREIA PINTO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
598909,GLAD,"2,2927",2022,MATA ATLANTICA,SANTA CATARINA,SAO BENTO DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
598920,GLAD,"4,4417",2022,MATA ATLANTICA,SANTA CATARINA,VARGEM,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599005,GLAD,"5,2762",2022,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599173,GLAD,"1,6843",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599177,GLAD,"1,1788",2022,MATA ATLANTICA,SANTA CATARINA,ANITA GARIBALDI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599393,GLAD,"4,5073",2022,MATA ATLANTICA,SANTA CATARINA,ITAJAI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599462,GLAD,"4,9683",2022,MATA ATLANTICA,SANTA CATARINA,SANTA TEREZINHA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599486,GLAD,"1,5793",2022,MATA ATLANTICA,SANTA CATARINA,ALFREDO WAGNER,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599488,GLAD,"1,7964",2022,MATA ATLANTICA,SANTA CATARINA,MAFRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599498,GLAD,"5,1415",2022,MATA ATLANTICA,SANTA CATARINA,ANITA GARIBALDI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599543,GLAD,"3,0287",2022,MATA ATLANTICA,SANTA CATARINA,FREI ROGERIO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599564,GLAD,"37,7821",2022,MATA ATLANTICA,SANTA CATARINA,BRUNOPOLIS,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599569,GLAD,"6,7789",2022,MATA ATLANTICA,SANTA CATARINA,SAO JOSE DO CERRITO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599666,GLAD,"3,4560",2022,MATA ATLANTICA,SANTA CATARINA,TAIO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599690,GLAD,"1,3723",2022,MATA ATLANTICA,SANTA CATARINA,PALMEIRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599732,GLAD,"0,4552",2022,MATA ATLANTICA,SANTA CATARINA,ITUPORANGA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599755,GLAD,"0,4511",2022,MATA ATLANTICA,SANTA CATARINA,ASCURRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599780,GLAD,"3,4254",2022,MATA ATLANTICA,SANTA CATARINA,ARAQUARI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599816,GLAD,"2,6263",2022,MATA ATLANTICA,SANTA CATARINA,MAFRA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599821,GLAD,"2,0385",2022,MATA ATLANTICA,SANTA CATARINA,ITUPORANGA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599859,GLAD,"2,0346",2022,MATA ATLANTICA,SANTA CATARINA,IMBUIA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599873,GLAD,"4,3885",2022,MATA ATLANTICA,SANTA CATARINA,RIO NEGRINHO,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
599909,GLAD,"11,2793",2022,MATA ATLANTICA,SANTA CATARINA,ITAPOA,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
599939,GLAD,"6,0152",2022,MATA ATLANTICA,SANTA CATARINA,ARAQUARI,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA COM AUTORIZACAO FEDERAL,ALERTA SEM ACAO,ALERTA COM ACAO OU AUTORIZACAO
599955,GLAD,"3,4597",2022,MATA ATLANTICA,SANTA CATARINA,BOCAINA DO SUL,ALERTA SEM EMBARGO,ALERTA SEM AUTO DE INFRACAO,ALERTA SEM FISCALIZACAO,ALERTA SEM AUTORIZACAO,ALERTA SEM ACAO,ALERTA SEM CRUZAMENTO COM ACAO OU AUTORIZACAO
